id_pedido,data_compra,regiao_destino,categoria,valor_venda,custo_produto,custo_frete,peso_kg,data_previsao_entrega,data_entrega_real,status_pedido,receita_liquida,lucro_bruto,margem_lucro_pct,custo_frete_por_kg,dias_prazo_prometido,dias_transito_real,cumpriram_sla,status_sla_detalhado
PED-10142,2026-06-21,Nordeste,Vestuário,478.56,320.09,157.86,29.94,2026-07-01,2026-06-30,Entregue,158.47000000000003,0.6100000000000136,0.13,5.27,10,9.0,1,Entregue no Prazo
PED-10143,2026-04-02,Norte,Vestuário,1721.17,1029.68,102.49,27.87,2026-04-09,2026-04-10,Entregue,691.49,589.0,34.22,3.68,7,8.0,0,Entregue com Atraso
PED-10144,2026-02-10,Norte,Móveis,1563.19,965.19,110.07,29.87,2026-02-23,,Cancelado,598.0,487.93,31.21,3.68,13,,0,Cancelado
PED-10145,2026-05-27,Norte,Ferramentas,678.31,432.02,129.21,33.11,2026-05-31,,Em Transito,246.28999999999996,117.07999999999996,17.26,3.9,4,,0,Em Trânsito
PED-10146,2026-05-30,Centro-Oeste,Eletrônicos,1751.81,743.57,70.44,20.46,2026-06-13,,Cancelado,1008.2399999999999,937.8,53.53,3.44,14,,0,Cancelado
PED-10147,2026-05-15,Norte,Eletrônicos,3045.54,1882.6,111.98,37.26,2026-05-20,,Cancelado,1162.94,1050.96,34.51,3.01,5,,0,Cancelado
PED-10148,2026-01-20,Norte,Móveis,3041.26,1744.47,119.53,22.21,2026-01-26,2026-01-26,Entregue,1296.7900000000002,1177.2600000000002,38.71,5.38,6,6.0,1,Entregue no Prazo
PED-10149,2026-01-06,Sudeste,Vestuário,2093.61,1410.48,58.52,10.93,2026-01-20,2026-01-24,Entregue,683.1300000000001,624.6100000000001,29.83,5.35,14,18.0,0,Entregue com Atraso
PED-10150,2026-01-26,Norte,Móveis,869.52,601.2,38.54,9.46,2026-02-01,,Cancelado,268.31999999999994,229.77999999999994,26.43,4.07,6,,0,Cancelado
PED-10151,2026-05-05,Nordeste,Alimentos,2095.68,941.08,68.3,19.86,2026-05-15,,Em Transito,1154.6,1086.3,51.84,3.44,10,,0,Em Trânsito
PED-10152,2026-07-12,Norte,Alimentos,3395.88,1820.66,48.99,12.18,2026-07-16,2026-07-22,Entregue,1575.22,1526.23,44.94,4.02,4,10.0,0,Entregue com Atraso
PED-10153,2026-06-20,Norte,Eletrônicos,921.22,467.77,70.22,19.28,2026-07-02,,Cancelado,453.45000000000005,383.23,41.6,3.64,12,,0,Cancelado
PED-10154,2026-02-18,Nordeste,Alimentos,1589.97,1048.21,74.81,28.13,2026-03-02,,Cancelado,541.76,466.95,29.37,2.66,12,,0,Cancelado
PED-10155,2026-02-06,Norte,Móveis,185.74,81.1,63.1,22.88,2026-02-12,2026-02-12,Entregue,104.64000000000001,41.54000000000001,22.36,2.76,6,6.0,1,Entregue no Prazo
PED-10156,2026-01-12,Sudeste,Alimentos,3453.87,2381.57,24.87,0.74,2026-01-15,2026-01-14,Entregue,1072.2999999999997,1047.4299999999998,30.33,33.61,3,2.0,1,Entregue no Prazo
PED-10157,2026-07-03,Sul,Móveis,1232.15,689.6,38.32,6.72,2026-07-17,,Em Transito,542.5500000000001,504.2300000000001,40.92,5.7,14,,0,Em Trânsito
PED-10158,2026-04-29,Sudeste,Ferramentas,373.96,225.04,119.09,22.47,2026-05-05,2026-05-03,Entregue,148.92,29.829999999999984,7.98,5.3,6,4.0,1,Entregue no Prazo
PED-10159,2026-06-07,Sudeste,Móveis,2181.57,1441.3,140.11,28.75,2026-06-20,2026-06-24,Entregue,740.2700000000002,600.1600000000002,27.51,4.87,13,17.0,0,Entregue com Atraso
PED-10160,2026-01-01,Sul,Ferramentas,2351.05,1347.52,70.89,17.75,2026-01-04,2026-01-05,Entregue,1003.5300000000002,932.6400000000002,39.67,3.99,3,4.0,0,Entregue com Atraso
PED-10161,2026-03-30,Centro-Oeste,Eletrônicos,362.16,176.23,50.91,5.9,2026-04-02,,Cancelado,185.93000000000004,135.02000000000004,37.28,8.63,3,,0,Cancelado
PED-10162,2026-01-19,Sudeste,Móveis,3078.72,1524.46,124.96,43.51,2026-01-21,2026-01-21,Entregue,1554.2599999999998,1429.2999999999997,46.43,2.87,2,2.0,1,Entregue no Prazo
PED-10163,2026-07-18,Centro-Oeste,Vestuário,1390.53,743.39,43.15,12.26,2026-07-20,2026-07-21,Entregue,647.14,603.99,43.44,3.52,2,3.0,0,Entregue com Atraso
PED-10164,2026-04-20,Sudeste,Móveis,1649.05,847.51,85.01,43.24,2026-04-23,,Em Transito,801.54,716.53,43.45,1.97,3,,0,Em Trânsito
PED-10165,2026-01-12,Centro-Oeste,Móveis,1866.85,884.55,60.46,24.1,2026-01-24,2026-01-24,Entregue,982.3,921.8399999999999,49.38,2.51,12,12.0,1,Entregue no Prazo
PED-10166,2026-02-16,Centro-Oeste,Alimentos,3343.58,1994.14,70.62,19.31,2026-02-21,,Cancelado,1349.4399999999998,1278.8199999999997,38.25,3.66,5,,0,Cancelado
PED-10167,2026-03-19,Centro-Oeste,Alimentos,935.88,454.33,60.44,15.71,2026-04-01,2026-04-05,Entregue,481.55,421.11,45.0,3.85,13,17.0,0,Entregue com Atraso
PED-10168,2026-05-26,Sudeste,Eletrônicos,3419.7,2212.38,74.39,26.36,2026-06-03,,Em Transito,1207.3199999999997,1132.9299999999996,33.13,2.82,8,,0,Em Trânsito
PED-10169,2026-03-12,Nordeste,Móveis,689.04,465.33,78.49,21.51,2026-03-19,2026-03-23,Entregue,223.70999999999998,145.21999999999997,21.08,3.65,7,11.0,0,Entregue com Atraso
PED-10170,2026-05-21,Centro-Oeste,Alimentos,836.88,387.99,138.25,30.74,2026-06-01,2026-06-05,Entregue,448.89,310.64,37.12,4.5,11,15.0,0,Entregue com Atraso
PED-10171,2026-04-01,Centro-Oeste,Alimentos,998.08,645.54,101.02744680851065,21.48,2026-04-12,2026-04-11,Entregue,352.5400000000001,251.51255319148942,25.2,4.7,11,10.0,1,Entregue no Prazo
PED-10172,2026-07-02,Sudeste,Ferramentas,629.65,391.05,87.7,43.21,2026-07-10,,Cancelado,238.59999999999997,150.89999999999998,23.97,2.03,8,,0,Cancelado
PED-10173,2026-05-23,Sul,Alimentos,761.34,450.25,34.98,13.22,2026-06-06,,Cancelado,311.09000000000003,276.11,36.27,2.65,14,,0,Cancelado
PED-10174,2026-03-05,Sul,Ferramentas,2381.65,1268.98,83.32,22.57,2026-03-15,2026-03-17,Entregue,1112.67,1029.3500000000001,43.22,3.69,10,12.0,0,Entregue com Atraso
PED-10175,2026-03-09,Sudeste,Móveis,3174.06,2005.33,44.72,13.61,2026-03-15,2026-03-15,Entregue,1168.73,1124.01,35.41,3.29,6,6.0,1,Entregue no Prazo
PED-10176,2026-05-03,Nordeste,Alimentos,1576.31,1023.91,99.7,33.65,2026-05-16,2026-05-16,Entregue,552.4,452.7,28.72,2.96,13,13.0,1,Entregue no Prazo
PED-10177,2026-03-08,Norte,Ferramentas,1626.16,743.31,34.42,3.09,2026-03-21,2026-03-22,Entregue,882.8500000000001,848.4300000000002,52.17,11.14,13,14.0,0,Entregue com Atraso
PED-10178,2026-01-30,Norte,Alimentos,356.25,245.28,136.64,31.93,2026-02-09,2026-02-15,Entregue,110.97,-25.669999999999987,-7.21,4.28,10,16.0,0,Entregue com Atraso
PED-10179,2026-05-24,Norte,Alimentos,1688.36,869.1,49.24,6.43,2026-05-28,,Cancelado,819.2599999999999,770.0199999999999,45.61,7.66,4,,0,Cancelado
PED-10180,2026-03-06,Nordeste,Ferramentas,370.61,176.82,182.78,39.5,2026-03-08,,Cancelado,193.79000000000002,11.01000000000002,2.97,4.63,2,,0,Cancelado
PED-10181,2026-05-22,Norte,Eletrônicos,834.38,419.28,77.32,19.36,2026-05-25,2026-05-31,Entregue,415.1,337.78000000000003,40.48,3.99,3,9.0,0,Entregue com Atraso
PED-10182,2026-06-29,Sudeste,Alimentos,3063.01,1373.85,173.99,39.42,2026-07-06,,Em Transito,1689.1600000000003,1515.1700000000003,49.47,4.41,7,,0,Em Trânsito
PED-10183,2026-02-18,Sudeste,Móveis,2216.43,1334.94,76.46,26.86,2026-02-25,2026-02-27,Entregue,881.4899999999998,805.0299999999997,36.32,2.85,7,9.0,0,Entregue com Atraso
PED-10184,2026-05-29,Sul,Móveis,580.58,271.18,174.06,47.89,2026-06-01,2026-06-07,Entregue,309.40000000000003,135.34000000000003,23.31,3.63,3,9.0,0,Entregue com Atraso
PED-10185,2026-02-02,Norte,Eletrônicos,2141.57,1348.0,59.7,9.15,2026-02-06,2026-02-12,Entregue,793.5700000000002,733.8700000000001,34.27,6.52,4,10.0,0,Entregue com Atraso
PED-10186,2026-05-16,Centro-Oeste,Móveis,1796.07,843.73,30.98,4.46,2026-05-29,,Em Transito,952.3399999999999,921.3599999999999,51.3,6.95,13,,0,Em Trânsito
PED-10187,2026-05-26,Centro-Oeste,Alimentos,2987.5,1195.3,21.31,1.38,2026-05-29,,Em Transito,1792.2,1770.89,59.28,15.44,3,,0,Em Trânsito
PED-10188,2026-01-05,Sul,Móveis,1636.31,683.08,123.17,49.75,2026-01-19,2026-01-21,Entregue,953.2299999999999,830.06,50.73,2.48,14,16.0,0,Entregue com Atraso
PED-10189,2026-03-14,Norte,Vestuário,663.29,402.94,120.14,31.09,2026-03-19,2026-03-19,Entregue,260.34999999999997,140.20999999999998,21.14,3.86,5,5.0,1,Entregue no Prazo
PED-10190,2026-02-21,Norte,Alimentos,2975.65,1836.85,141.8,39.71,2026-03-07,2026-03-09,Entregue,1138.8000000000002,997.0000000000002,33.51,3.57,14,16.0,0,Entregue com Atraso
PED-10191,2026-07-18,Centro-Oeste,Ferramentas,2704.1,1090.59,48.06,21.1,2026-07-30,,Cancelado,1613.51,1565.45,57.89,2.28,12,,0,Cancelado
PED-10192,2026-05-18,Sudeste,Ferramentas,792.45,319.86,77.76,12.44,2026-05-24,,Cancelado,472.59000000000003,394.83000000000004,49.82,6.25,6,,0,Cancelado
PED-10193,2026-06-13,Nordeste,Vestuário,967.19,574.34,87.77,25.22,2026-06-21,,Cancelado,392.85,305.08000000000004,31.54,3.48,8,,0,Cancelado
PED-10194,2026-02-21,Norte,Móveis,1692.26,867.73,100.17,20.03,2026-02-28,2026-02-28,Entregue,824.53,724.36,42.8,5.0,7,7.0,1,Entregue no Prazo
PED-10195,2026-07-11,Nordeste,Eletrônicos,3302.77,2122.57,34.95,4.28,2026-07-13,2026-07-12,Entregue,1180.1999999999998,1145.2499999999998,34.68,8.17,2,1.0,1,Entregue no Prazo
PED-10196,2026-01-21,Norte,Vestuário,1759.31,907.64,82.6,22.78,2026-01-23,2026-01-25,Entregue,851.67,769.0699999999999,43.71,3.63,2,4.0,0,Entregue com Atraso
PED-10197,2026-06-09,Norte,Eletrônicos,1579.29,654.38,15.51,2.38,2026-06-17,2026-06-15,Entregue,924.91,909.4,57.58,6.52,8,6.0,1,Entregue no Prazo
PED-10198,2026-06-01,Nordeste,Ferramentas,1804.6,931.68,112.59,23.37,2026-06-06,2026-06-06,Entregue,872.92,760.3299999999999,42.13,4.82,5,5.0,1,Entregue no Prazo
PED-10199,2026-01-28,Sul,Vestuário,1471.85,831.43,93.02,41.61,2026-02-06,2026-02-07,Entregue,640.42,547.4,37.19,2.24,9,10.0,0,Entregue com Atraso
PED-10200,2026-03-22,Nordeste,Eletrônicos,1367.69,631.47,48.08,6.51,2026-03-27,2026-04-02,Entregue,736.22,688.14,50.31,7.39,5,11.0,0,Entregue com Atraso
PED-10201,2026-04-24,Sudeste,Ferramentas,482.06,261.42,46.58,6.14,2026-05-08,,Cancelado,220.64,174.06,36.11,7.59,14,,0,Cancelado
PED-10202,2026-02-01,Norte,Móveis,491.93,246.69,143.05,46.44,2026-02-09,2026-02-15,Entregue,245.24,102.19,20.77,3.08,8,14.0,0,Entregue com Atraso
PED-10203,2026-04-24,Norte,Alimentos,469.18,215.47,131.0,44.4,2026-05-03,,Cancelado,253.71,122.71000000000001,26.15,2.95,9,,0,Cancelado
PED-10204,2026-04-29,Nordeste,Alimentos,3220.3,1531.81,79.33,37.87,2026-05-05,,Em Transito,1688.4900000000002,1609.1600000000003,49.97,2.09,6,,0,Em Trânsito
PED-10205,2026-05-30,Sul,Eletrônicos,3283.99,1356.13,58.21,8.66,2026-06-13,,Cancelado,1927.8599999999997,1869.6499999999996,56.93,6.72,14,,0,Cancelado
PED-10206,2026-04-05,Sul,Alimentos,2578.17,1450.66,118.74,29.72,2026-04-14,2026-04-15,Entregue,1127.51,1008.77,39.13,4.0,9,10.0,0,Entregue com Atraso
PED-10207,2026-02-08,Norte,Eletrônicos,2675.87,1198.85,112.33,23.35,2026-02-17,2026-02-17,Entregue,1477.02,1364.69,51.0,4.81,9,9.0,1,Entregue no Prazo
PED-10208,2026-03-05,Sudeste,Móveis,753.92,427.11,120.08,36.79,2026-03-13,2026-03-12,Entregue,326.80999999999995,206.72999999999996,27.42,3.26,8,7.0,1,Entregue no Prazo
PED-10209,2026-06-13,Sudeste,Móveis,2947.88,1915.54,19.27,1.05,2026-06-23,2026-06-23,Entregue,1032.3400000000001,1013.0700000000002,34.37,18.35,10,10.0,1,Entregue no Prazo
PED-10210,2026-03-11,Sul,Ferramentas,480.26,247.63,122.91,32.35,2026-03-22,2026-03-22,Entregue,232.63,109.72,22.85,3.8,11,11.0,1,Entregue no Prazo
PED-10211,2026-04-13,Centro-Oeste,Móveis,2187.58,1108.33,184.33,39.81,2026-04-18,2026-04-20,Entregue,1079.25,894.92,40.91,4.63,5,7.0,0,Entregue com Atraso
PED-10212,2026-01-03,Centro-Oeste,Móveis,1987.12,1129.08,96.64,30.37,2026-01-06,2026-01-06,Entregue,858.04,761.4,38.32,3.18,3,3.0,1,Entregue no Prazo
PED-10213,2026-02-18,Sul,Ferramentas,2623.44,1822.22,45.04,10.89,2026-02-23,2026-02-23,Entregue,801.22,756.1800000000001,28.82,4.14,5,5.0,1,Entregue no Prazo
PED-10214,2026-05-26,Norte,Eletrônicos,2113.88,1312.08,123.61,49.92,2026-06-08,,Cancelado,801.8000000000002,678.1900000000002,32.08,2.48,13,,0,Cancelado
PED-10215,2026-05-28,Sul,Alimentos,1374.22,785.45,93.23,29.59,2026-06-07,,Em Transito,588.77,495.53999999999996,36.06,3.15,10,,0,Em Trânsito
PED-10216,2026-04-17,Nordeste,Ferramentas,2456.96,1667.99,136.89,39.24,2026-04-21,2026-04-21,Entregue,788.97,652.08,26.54,3.49,4,4.0,1,Entregue no Prazo
PED-10217,2026-04-03,Centro-Oeste,Alimentos,2819.12,1515.15,68.34,24.41,2026-04-10,2026-04-10,Entregue,1303.9699999999998,1235.6299999999999,43.83,2.8,7,7.0,1,Entregue no Prazo
PED-10218,2026-06-12,Nordeste,Eletrônicos,74.25,30.98,59.87,11.65,2026-06-25,,Em Transito,43.269999999999996,-16.6,-22.36,5.14,13,,0,Em Trânsito
PED-10219,2026-02-05,Centro-Oeste,Alimentos,203.85,83.76,84.14,14.15,2026-02-13,,Em Transito,120.08999999999999,35.94999999999999,17.64,5.95,8,,0,Em Trânsito
PED-10220,2026-05-24,Sudeste,Eletrônicos,2729.65,1145.39,103.97,24.63,2026-06-02,2026-06-02,Entregue,1584.26,1480.29,54.23,4.22,9,9.0,1,Entregue no Prazo
PED-10221,2026-01-21,Norte,Móveis,1468.28,740.31,112.5,45.04,2026-01-24,2026-01-24,Entregue,727.97,615.47,41.92,2.5,3,3.0,1,Entregue no Prazo
PED-10222,2026-05-29,Sudeste,Móveis,1494.84,714.6,106.33,36.68,2026-06-09,,Cancelado,780.2399999999999,673.9099999999999,45.08,2.9,11,,0,Cancelado
PED-10223,2026-06-14,Nordeste,Vestuário,1115.01,762.79,109.03,48.38,2026-06-28,2026-06-26,Entregue,352.22,243.19000000000003,21.81,2.25,14,12.0,1,Entregue no Prazo
PED-10224,2026-03-12,Nordeste,Eletrônicos,3432.78,1607.31,95.15,20.5,2026-03-24,2026-03-26,Entregue,1825.4700000000003,1730.3200000000002,50.41,4.64,12,14.0,0,Entregue com Atraso
PED-10225,2026-07-17,Sudeste,Eletrônicos,1528.78,676.16,155.59,33.38,2026-07-27,2026-07-26,Entregue,852.62,697.03,45.59,4.66,10,9.0,1,Entregue no Prazo
PED-10226,2026-06-16,Norte,Alimentos,1278.11,886.27,95.97,39.8,2026-06-18,,Cancelado,391.8399999999999,295.8699999999999,23.15,2.41,2,,0,Cancelado
PED-10227,2026-04-20,Norte,Ferramentas,2325.72,1043.05,84.02,13.15,2026-05-04,2026-05-08,Entregue,1282.6699999999998,1198.6499999999999,51.54,6.39,14,18.0,0,Entregue com Atraso
PED-10228,2026-07-10,Sudeste,Eletrônicos,374.82,188.57,73.84,14.48,2026-07-21,,Em Transito,186.25,112.41,29.99,5.1,11,,0,Em Trânsito
PED-10229,2026-01-23,Nordeste,Vestuário,1362.45,862.0,163.84,48.24,2026-02-01,,Em Transito,500.45000000000005,336.61,24.71,3.4,9,,0,Em Trânsito
PED-10230,2026-02-10,Norte,Ferramentas,2239.31,1431.76,77.11,20.1,2026-02-19,2026-02-19,Entregue,807.55,730.4399999999999,32.62,3.84,9,9.0,1,Entregue no Prazo
PED-10231,2026-03-21,Sul,Ferramentas,3176.19,1534.33,117.26,49.18,2026-03-23,,Em Transito,1641.8600000000001,1524.6000000000001,48.0,2.38,2,,0,Em Trânsito
PED-10232,2026-04-11,Norte,Vestuário,1130.41,722.99,231.38,48.4,2026-04-15,2026-04-17,Entregue,407.4200000000001,176.04000000000008,15.57,4.78,4,6.0,0,Entregue com Atraso
PED-10233,2026-04-29,Centro-Oeste,Ferramentas,2551.89,1268.04,117.95,49.86,2026-05-10,2026-05-12,Entregue,1283.85,1165.8999999999999,45.69,2.37,11,13.0,0,Entregue com Atraso
PED-10234,2026-05-11,Nordeste,Alimentos,2531.77,1688.89,38.35,4.43,2026-05-17,2026-05-23,Entregue,842.8799999999999,804.5299999999999,31.78,8.66,6,12.0,0,Entregue com Atraso
PED-10235,2026-03-01,Norte,Eletrônicos,1675.53,1083.22,109.27,23.23,2026-03-07,2026-03-08,Entregue,592.31,483.03999999999996,28.83,4.7,6,7.0,0,Entregue com Atraso
PED-10236,2026-01-21,Norte,Móveis,397.2,187.46,51.23,7.53,2026-01-31,2026-01-30,Entregue,209.73999999999998,158.51,39.91,6.8,10,9.0,1,Entregue no Prazo
PED-10237,2026-06-25,Nordeste,Ferramentas,2831.38,1849.23,60.72,13.07,2026-06-27,,Em Transito,982.1500000000001,921.4300000000001,32.54,4.65,2,,0,Em Trânsito
PED-10238,2026-06-17,Norte,Eletrônicos,2310.72,1611.78,31.12,4.1,2026-06-21,,Em Transito,698.9399999999998,667.8199999999998,28.9,7.59,4,,0,Em Trânsito
PED-10239,2026-05-23,Centro-Oeste,Vestuário,2682.89,1401.79,109.86,38.08,2026-05-28,,Em Transito,1281.1,1171.24,43.66,2.88,5,,0,Em Trânsito
PED-10240,2026-03-18,Sudeste,Vestuário,3179.82,1911.77,89.05,28.24,2026-03-30,2026-04-03,Entregue,1268.0500000000002,1179.0000000000002,37.08,3.15,12,16.0,0,Entregue com Atraso
PED-10241,2026-03-13,Sul,Vestuário,3419.96,1481.58,97.31026315789474,21.42,2026-03-23,2026-03-24,Entregue,1938.38,1841.0697368421054,53.83,4.54,10,11.0,0,Entregue com Atraso
PED-10242,2026-03-24,Sul,Vestuário,2651.17,1700.65,27.01,1.39,2026-04-01,2026-04-03,Entregue,950.52,923.51,34.83,19.43,8,10.0,0,Entregue com Atraso
PED-10243,2026-05-22,Centro-Oeste,Ferramentas,285.78,136.89,28.65,2.78,2026-05-24,,Em Transito,148.89,120.23999999999998,42.07,10.31,2,,0,Em Trânsito
PED-10244,2026-07-06,Nordeste,Alimentos,272.49,180.71,101.88,43.92,2026-07-20,2026-07-24,Entregue,91.78,-10.099999999999994,-3.71,2.32,14,18.0,0,Entregue com Atraso
PED-10245,2026-03-03,Nordeste,Alimentos,2060.68,1439.66,111.14,42.86,2026-03-09,,Cancelado,621.0199999999998,509.87999999999977,24.74,2.59,6,,0,Cancelado
PED-10246,2026-06-21,Nordeste,Ferramentas,373.81,251.53,157.38,33.63,2026-06-23,2026-06-27,Entregue,122.28,-35.099999999999994,-9.39,4.68,2,6.0,0,Entregue com Atraso
PED-10247,2026-03-28,Norte,Alimentos,1652.29,729.08,63.91,17.37,2026-04-02,,Cancelado,923.2099999999999,859.3,52.01,3.68,5,,0,Cancelado
PED-10248,2026-02-07,Norte,Eletrônicos,2474.09,1165.87,88.37,25.86,2026-02-20,,Em Transito,1308.2200000000003,1219.8500000000004,49.3,3.42,13,,0,Em Trânsito
PED-10249,2026-03-27,Norte,Móveis,986.91,534.78,146.66,49.2,2026-04-05,2026-04-04,Entregue,452.13,305.47,30.95,2.98,9,8.0,1,Entregue no Prazo
PED-10250,2026-01-27,Sul,Alimentos,1670.26,893.82,71.04,23.91,2026-01-31,2026-01-31,Entregue,776.4399999999999,705.4,42.23,2.97,4,4.0,1,Entregue no Prazo
PED-10251,2026-02-18,Nordeste,Vestuário,2961.54,1437.75,118.49,23.41,2026-02-24,2026-02-25,Entregue,1523.79,1405.3,47.45,5.06,6,7.0,0,Entregue com Atraso
PED-10252,2026-02-06,Nordeste,Eletrônicos,2872.81,1607.28,155.34,44.05,2026-02-14,2026-02-16,Entregue,1265.53,1110.19,38.64,3.53,8,10.0,0,Entregue com Atraso
PED-10253,2026-05-27,Sul,Ferramentas,3256.52,1464.0,105.53,19.8,2026-05-31,,Em Transito,1792.52,1686.99,51.8,5.33,4,,0,Em Trânsito
PED-10254,2026-04-19,Norte,Ferramentas,1117.34,723.07,94.62,47.78,2026-04-30,,Cancelado,394.26999999999987,299.64999999999986,26.82,1.98,11,,0,Cancelado
PED-10255,2026-03-28,Centro-Oeste,Eletrônicos,2133.09,1292.6,28.51,6.17,2026-03-30,,Em Transito,840.4900000000002,811.9800000000002,38.07,4.62,2,,0,Em Trânsito
PED-10256,2026-06-05,Norte,Eletrônicos,294.98,125.09,89.88,18.06,2026-06-13,2026-06-19,Entregue,169.89000000000001,80.01000000000002,27.12,4.98,8,14.0,0,Entregue com Atraso
PED-10257,2026-01-10,Sudeste,Vestuário,3200.84,1868.56,195.4,43.75,2026-01-15,2026-01-15,Entregue,1332.2800000000002,1136.88,35.52,4.47,5,5.0,1,Entregue no Prazo
PED-10258,2026-05-24,Sudeste,Eletrônicos,2447.34,1369.89,89.5,22.72,2026-06-01,,Cancelado,1077.45,987.95,40.37,3.94,8,,0,Cancelado
PED-10259,2026-03-03,Nordeste,Eletrônicos,2565.65,1528.33,126.42,42.36,2026-03-10,2026-03-09,Entregue,1037.3200000000002,910.9000000000002,35.5,2.98,7,6.0,1,Entregue no Prazo
PED-10260,2026-03-14,Centro-Oeste,Móveis,2086.49,976.23,88.39,19.52,2026-03-18,,Em Transito,1110.2599999999998,1021.8699999999998,48.98,4.53,4,,0,Em Trânsito
PED-10261,2026-01-23,Sul,Móveis,1326.68,541.59,62.75,19.95,2026-02-01,2026-02-05,Entregue,785.09,722.34,54.45,3.15,9,13.0,0,Entregue com Atraso
PED-10262,2026-06-14,Nordeste,Eletrônicos,3315.92,1664.36,57.39,26.1,2026-06-17,,Em Transito,1651.5600000000002,1594.17,48.08,2.2,3,,0,Em Trânsito
PED-10263,2026-05-06,Sul,Eletrônicos,399.35,261.23,97.27,26.79,2026-05-11,,Em Transito,138.12,40.85000000000001,10.23,3.63,5,,0,Em Trânsito
PED-10264,2026-04-23,Centro-Oeste,Móveis,1725.28,704.36,78.47,25.52,2026-05-05,,Cancelado,1020.92,942.4499999999999,54.63,3.07,12,,0,Cancelado
PED-10265,2026-04-17,Sul,Móveis,1414.25,698.59,48.58,7.78,2026-04-23,2026-04-23,Entregue,715.66,667.0799999999999,47.17,6.24,6,6.0,1,Entregue no Prazo
PED-10266,2026-05-04,Centro-Oeste,Vestuário,3114.99,1809.44,127.19,41.42,2026-05-06,,Cancelado,1305.5499999999997,1178.3599999999997,37.83,3.07,2,,0,Cancelado
PED-10267,2026-05-25,Centro-Oeste,Alimentos,3431.38,1864.49,126.23,26.85,2026-06-08,,Cancelado,1566.89,1440.66,41.98,4.7,14,,0,Cancelado
PED-10268,2026-02-11,Sudeste,Ferramentas,721.45,301.06,97.92,17.45,2026-02-24,,Cancelado,420.39000000000004,322.47,44.7,5.61,13,,0,Cancelado
PED-10269,2026-05-09,Norte,Ferramentas,1581.95,929.98,138.3,24.7,2026-05-13,,Cancelado,651.97,513.6700000000001,32.47,5.6,4,,0,Cancelado
PED-10270,2026-04-14,Nordeste,Móveis,1641.99,1016.79,39.06,7.83,2026-04-20,2026-04-20,Entregue,625.2,586.1400000000001,35.7,4.99,6,6.0,1,Entregue no Prazo
PED-10271,2026-03-05,Sul,Ferramentas,2116.97,1071.27,107.66,23.19,2026-03-12,,Cancelado,1045.6999999999998,938.0399999999998,44.31,4.64,7,,0,Cancelado
PED-10272,2026-01-05,Nordeste,Alimentos,1660.4,681.33,220.17,48.5,2026-01-09,2026-01-09,Entregue,979.07,758.9000000000001,45.71,4.54,4,4.0,1,Entregue no Prazo
PED-10273,2026-04-12,Sul,Eletrônicos,1991.36,1060.13,139.97,30.48,2026-04-22,2026-04-21,Entregue,931.2299999999998,791.2599999999998,39.73,4.59,10,9.0,1,Entregue no Prazo
PED-10274,2026-03-23,Norte,Vestuário,2127.3,1228.35,183.01,40.43,2026-03-27,2026-03-31,Entregue,898.9500000000003,715.9400000000003,33.65,4.53,4,8.0,0,Entregue com Atraso
PED-10275,2026-04-23,Nordeste,Vestuário,1126.05,536.92,31.65,2.02,2026-05-07,2026-05-08,Entregue,589.13,557.48,49.51,15.67,14,15.0,0,Entregue com Atraso
PED-10276,2026-02-23,Sudeste,Móveis,2232.28,1324.5,152.63,41.08,2026-03-05,2026-03-09,Entregue,907.7800000000002,755.1500000000002,33.83,3.72,10,14.0,0,Entregue com Atraso
PED-10277,2026-06-12,Sul,Móveis,2385.03,1546.79,60.74,15.08,2026-06-20,2026-06-18,Entregue,838.2400000000002,777.5000000000002,32.6,4.03,8,6.0,1,Entregue no Prazo
PED-10278,2026-05-23,Centro-Oeste,Ferramentas,2649.33,1670.87,131.25,33.1,2026-05-25,,Em Transito,978.46,847.21,31.98,3.97,2,,0,Em Trânsito
PED-10279,2026-01-23,Nordeste,Móveis,317.89,166.02,87.64,20.65,2026-01-30,2026-01-30,Entregue,151.86999999999998,64.22999999999998,20.21,4.24,7,7.0,1,Entregue no Prazo
PED-10280,2026-06-22,Sudeste,Ferramentas,3345.15,1862.49,76.57,15.33,2026-07-01,2026-07-03,Entregue,1482.66,1406.0900000000001,42.03,4.99,9,11.0,0,Entregue com Atraso
PED-10281,2026-04-12,Norte,Móveis,301.51,157.05,56.73,15.12,2026-04-25,2026-04-27,Entregue,144.45999999999998,87.72999999999999,29.1,3.75,13,15.0,0,Entregue com Atraso
PED-10282,2026-04-30,Sul,Ferramentas,2062.24,1345.96,108.76,27.67,2026-05-06,,Cancelado,716.2799999999997,607.5199999999998,29.46,3.93,6,,0,Cancelado
PED-10283,2026-02-26,Nordeste,Eletrônicos,2533.28,1672.17,98.88,22.97,2026-03-03,,Em Transito,861.1100000000001,762.2300000000001,30.09,4.3,5,,0,Em Trânsito
PED-10284,2026-06-27,Norte,Alimentos,1096.02,533.75,145.04,28.38,2026-07-02,,Cancelado,562.27,417.23,38.07,5.11,5,,0,Cancelado
